Survey_id,District_code,District_Name,Taluk_code,Taluk_Name,Hobli_code,Hobli_Name,Village_code,Village_Name,Year_code,Years,Season_code,Season,Cropname,Crop_Extent,CropSurveyDate,Month,Weekname,Latitude,Longtitude,Image_url
440273665,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-53-0.00,2021-12-29,,,13.0362556,75.0874261,
440273708,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-21-0.00,2021-12-29,,,13.0374462,75.0872879,
440273772,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-46-0.00,2021-12-29,,,13.0305669,75.0913002,
440273653,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-66-0.00,2021-12-29,,,13.0357619,75.087642,
440273669,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-65-0.00,2021-12-29,,,13.0365825,75.0874017,
440273700,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-77-0.00,2021-12-29,,,13.0374467,75.0872895,
440273539,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-9-0.00,2021-12-29,,,13.0369681,75.083668,
440273531,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-5-0.00,2021-12-29,,,13.0369634,75.0836801,
440273542,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-38-0.00,2021-12-29,,,13.0359476,75.0809509,
440273552,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-56-0.00,2021-12-29,,,13.0359254,75.0809609,
440273572,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-6-0.00,2021-12-29,,,13.0359604,75.0809671,
440273572,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-14-0.00,2021-12-29,,,13.0359519,75.0809482,
440273588,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-2-0.00,2021-12-29,,,13.0360691,75.0798965,
440273567,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-7-0.00,2021-12-29,,,13.0359249,75.0809189,
440273567,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-13-0.00,2021-12-29,,,13.0359438,75.08096,
440273579,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-1-0.00,2021-12-29,,,13.0359472,75.0809483,
440273535,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-1-50.00,2021-12-29,,,13.0369649,75.083669,
440273555,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-5-0.00,2021-12-29,,,13.035933,75.0809652,
440273555,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,0-8-0.00,2021-12-29,,,13.0359281,75.0809862,
440273570,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-40-0.00,2021-12-29,,,13.0359359,75.0809542,
440273581,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,0-65-0.00,2021-12-29,,,13.0359327,75.0809233,
440273597,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-76-0.00,2021-12-29,,,13.0360629,75.0799397,
440273597,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,0-37-0.00,2021-12-29,,,13.0360752,75.079922,
440273601,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-10-0.00,2021-12-29,,,13.0361284,75.0799427,
440273601,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-40-0.00,2021-12-29,,,13.0360894,75.0799346,
440273607,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-8-0.00,2021-12-29,,,13.036119,75.0798951,
440273614,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-27-0.00,2021-12-29,,,13.0360697,75.0799563,
440273692,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-10-0.00,2021-12-29,,,13.0374471,75.0872949,
440273559,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-5-0.00,2021-12-29,,,13.0359393,75.080971,
440273559,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-8-0.00,2021-12-29,,,13.035942,75.0809578,
440273620,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-51-0.00,2021-12-29,,,13.0360355,75.0799908,
440273627,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-9-0.00,2021-12-29,,,13.0360792,75.0799624,
440273627,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,0-15-0.00,2021-12-29,,,13.0360685,75.0799532,
440273639,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-55-0.00,2021-12-29,,,13.0360769,75.0799321,
440273737,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-8-0.00,2021-12-29,,,13.0291659,75.0906358,
440273737,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Betel Nuts (Areca nuts),0-31-0.00,2021-12-29,,,13.0291707,75.0906466,
440273574,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-60-0.00,2021-12-29,,,13.0359482,75.0809512,
440273583,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-28-0.00,2021-12-29,,,13.0359217,75.0809361,
440273585,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,0-37-0.00,2021-12-29,,,13.0359534,75.0809373,
440273629,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-12-0.00,2021-12-29,,,13.0360633,75.0799423,
440273642,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-9-0.00,2021-12-29,,,13.0357286,75.0875912,
440273645,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-61-0.00,2021-12-29,,,13.0357122,75.0876195,
440273673,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-20-0.00,2021-12-29,,,13.0365577,75.0873551,
440273712,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-63-0.00,2021-12-29,,,13.0337911,75.0880716,
440273715,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-6-0.00,2021-12-29,,,13.0337942,75.08808,
440273729,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,3-28-0.00,2021-12-29,,,13.0315259,75.0892522,
440273751,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-6-0.00,2021-12-29,,,13.029787,75.0906128,
440273767,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-21-0.00,2021-12-29,,,13.0298077,75.0906167,
440273787,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-14-0.00,2021-12-29,,,13.0305654,75.0913231,
440273576,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-9-0.00,2021-12-29,,,13.0359439,75.0809498,
440273594,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-90-0.00,2021-12-29,,,13.0360726,75.0799366,
440273599,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-35-0.00,2021-12-29,,,13.0360779,75.0799252,
440273612,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-8-0.00,2021-12-29,,,13.0360664,75.0799674,
440273612,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-12-0.00,2021-12-29,,,13.0360522,75.0799561,
440273661,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-2-50.00,2021-12-29,,,13.0357205,75.0876117,
440273688,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-20-0.00,2021-12-29,,,13.037454,75.0872968,
440273688,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,0-60-0.00,2021-12-29,,,13.0374622,75.0872953,
440273733,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-48-0.00,2021-12-29,,,13.029169,75.0906359,
440273745,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-31-0.00,2021-12-29,,,13.0291534,75.0906287,
440273764,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-72-0.00,2021-12-29,,,13.0298135,75.0906148,
440273769,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-17-0.00,2021-12-29,,,13.0305612,75.0912817,
440273741,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-15-0.00,2021-12-29,,,13.0291537,75.0906443,
440273754,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-25-0.00,2021-12-29,,,13.0298024,75.0906469,
440273782,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-20-0.00,2021-12-29,,,13.0305654,75.0913157,
440273923,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-4-0.00,2021-12-29,,,13.0382199,75.089923,
440273947,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-15-0.00,2021-12-29,,,13.0382358,75.0899463,
440273974,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-8-0.00,2021-12-29,,,13.0382402,75.0899427,
440273605,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-30-0.00,2021-12-29,,,13.0360539,75.0799633,
440273618,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-21-0.00,2021-12-29,,,13.0360533,75.0799697,
440273632,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-8-0.00,2021-12-29,,,13.0360757,75.0799416,
440273648,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-9-0.00,2021-12-29,,,13.0357122,75.0876185,
440273648,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-61-0.00,2021-12-29,,,13.0357157,75.0876178,
440273681,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-43-0.00,2021-12-29,,,13.0374685,75.0872945,
440273757,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-56-0.00,2021-12-29,,,13.0298125,75.0906327,
440273757,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Betel Nuts (Areca nuts),3-0-0.00,2021-12-29,,,13.0298187,75.0906402,
440273785,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-18-0.00,2021-12-29,,,13.0305669,75.0913209,
440273937,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-1-0.00,2021-12-29,,,13.0382361,75.089935,
440273941,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-9-0.00,2021-12-29,,,13.0382363,75.0899442,
440440176,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-33-0.00,2021-12-31,November,3rd week,13.0294003,75.0943966,
440440225,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-90-0.00,2021-12-31,November,4th week,13.0289733,75.0944255,
440440245,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-26-0.00,2021-12-31,November,3rd week,13.0289856,75.0943941,
440440164,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-40-0.00,2021-12-31,November,4th week,13.0293971,75.0943908,
440440252,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-37-0.00,2021-12-31,November,3rd week,13.0289782,75.0943882,
440440155,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-17-0.00,2021-12-31,,,13.0294197,75.0944161,
440440170,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-18-0.00,2021-12-31,November,4th week,13.0293841,75.094399,
440440272,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-30-0.00,2021-12-31,,,13.0289911,75.0944064,
440440287,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-20-0.00,2021-12-31,,,13.0289669,75.0943955,
440440346,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-50-0.00,2021-12-31,,,13.0289379,75.0943396,
440440316,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-36-0.00,2021-12-31,November,4th week,13.0289081,75.0943484,
440440340,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-6-0.00,2021-12-31,,,13.0289216,75.0943613,
440440414,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-11-0.00,2021-12-31,,,13.02758,75.1012242,
440440497,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-10-0.00,2021-12-31,,,13.027856,75.100756,
440440449,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-50-0.00,2021-12-31,,,13.0275722,75.1012152,
440440462,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-10-0.00,2021-12-31,,,13.0266325,75.1016773,
440440462,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,3-50-0.00,2021-12-31,,,13.0266583,75.1017011,
440440497,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-8-0.00,2021-12-31,,,13.0279019,75.1008023,
440474712,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,NA Land ,3-18-0.00,2021-12-31,,,12.9794922,75.1456181,
440440190,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-7-0.00,2021-12-31,,,13.0289797,75.0944091,
440440233,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-89-0.00,2021-12-31,November,3rd week,13.0289429,75.0943935,
440440279,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-24-0.00,2021-12-31,November,4th week,13.0289924,75.0944058,
440440333,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-11-0.00,2021-12-31,,,13.028919,75.094351,
440440396,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-92-0.00,2021-12-31,,,13.0275785,75.1012269,
440440405,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-40-0.00,2021-12-31,,,13.0275791,75.1012243,
440440443,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-80-0.00,2021-12-31,,,13.0275672,75.1012076,
440440507,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-18-0.00,2021-12-31,,,13.0279489,75.1008483,
440440198,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-10-0.00,2021-12-31,,,13.0289872,75.0944102,
440440212,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-69-0.00,2021-12-31,,,13.028978,75.0943729,
440440239,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-30-0.00,2021-12-31,,,13.028958,75.0943938,
440440239,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Betel Nuts (Areca nuts),1-86-0.00,2021-12-31,,,13.0289573,75.094393,
440440239,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Coconut,1-86-0.00,2021-12-31,,,13.0289663,75.0943957,
440440474,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,1-8-0.00,2021-12-31,,,13.0266635,75.1016935,
440440220,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Paddy-L,0-84-0.00,2021-12-31,November,3rd week,13.0289819,75.0944183,
440440264,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,Fallow,0-16-0.00,2021-12-31,,,13.0289911,75.0943967,
440440294,24,Dakshina Kannada,3,Belthangady,3,VENURU,5,HOSANGADI,119,2021-2022,2,Rabi,NA Land ,0-15-0.00,2021-12-31,,,13.0289586,75.0943931,
440216293,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-5-0.00,2021-12-28,,,13.0083617,75.1367583,
440216297,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-5-0.00,2021-12-28,,,13.00835,75.13678,
440321313,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-3-0.00,2021-12-30,,,12.984095,75.1405183,
440321318,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-6-0.00,2021-12-30,,,12.9841017,75.1405333,
440321296,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,NA Land ,2-3-0.00,2021-12-30,,,12.9818806,75.142165,
440321321,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Coconut,0-41-0.00,2021-12-30,,,12.9841317,75.1405,
440321324,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-16-0.00,2021-12-30,,,12.98408,75.1404767,
440321308,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,1-34-0.00,2021-12-30,,,12.981886,75.142191,
440321302,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-2-0.00,2021-12-30,,,12.9818832,75.1422079,
440321329,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-15-0.00,2021-12-30,,,12.9840766,75.1404811,
440321275,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Coconut,2-2-0.00,2021-12-29,,,12.9152243,75.1825579,
440321290,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-13-0.00,2021-12-30,,,12.9818871,75.1421519,
440321333,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-40-0.00,2021-12-30,,,12.9947115,75.1375658,
440321286,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-12-0.00,2021-12-30,,,12.9818664,75.1422168,
440321281,24,Dakshina Kannada,3,Belthangady,3,VENURU,10,BAJIRE,119,2021-2022,2,Rabi,Fallow,0-41-0.00,2021-12-30,,,12.9818687,75.1421048,
