Survey_id,District_code,District_Name,Taluk_code,Taluk_Name,Hobli_code,Hobli_Name,Village_code,Village_Name,Year_code,Years,Season_code,Season,Cropname,Crop_Extent,CropSurveyDate,Month,Weekname,Latitude,Longtitude,Image_url
40196557,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Paddy-L,1-0-0.00,2020-08-22,May,4th week,12.8472695,74.8660558,https://kodi.karnataka.gov.in/crop_image/image?key=L0ZBUk1FUl9DUk9QU1VSVkVZX0lNQUdFUy9JbWFnZXMvWUNfMTE4L1NDXzEvRENfMjQvVENfMS9IQ18xL1ZDXzEyL0xDXzE0MjUvT05fMi9Ud29fMTU5ODA3OTg3NzY3OS5qcGc=
40196557,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Paddy-L,1-0-0.00,2020-08-22,May,4th week,12.8473531,74.866036,https://kodi.karnataka.gov.in/crop_image/image?key=L0ZBUk1FUl9DUk9QU1VSVkVZX0lNQUdFUy9JbWFnZXMvWUNfMTE4L1NDXzEvRENfMjQvVENfMS9IQ18xL1ZDXzEyL0xDXzE0MjUvT05fMi9UaHJlZV8xNTk4MDc5OTA1OTk2LmpwZw==
40196557,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Sugarcane-P,0-5-0.00,2020-08-22,February,3rd week,12.8473535,74.8660702,https://kodi.karnataka.gov.in/crop_image/image?key=L0ZBUk1FUl9DUk9QU1VSVkVZX0lNQUdFUy9JbWFnZXMvWUNfMTE4L1NDXzEvRENfMjQvVENfMS9IQ18xL1ZDXzEyL0xDXzE0MjUvT05fMi9PbmVfMTU5ODA3OTk2MTY3OS5qcGc=
40196557,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Sugarcane-P,0-5-0.00,2020-08-22,February,3rd week,12.8473755,74.8661008,https://kodi.karnataka.gov.in/crop_image/image?key=L0ZBUk1FUl9DUk9QU1VSVkVZX0lNQUdFUy9JbWFnZXMvWUNfMTE4L1NDXzEvRENfMjQvVENfMS9IQ18xL1ZDXzEyL0xDXzE0MjUvT05fMi9Ud29fMTU5ODA4MDAxMDU0NS5qcGc=
40196557,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Trees and Grooves,0-27-0.00,2020-08-22,NULL,NULL,12.8472298,74.8657617,https://kodi.karnataka.gov.in/crop_image/image?key=L0ZBUk1FUl9DUk9QU1VSVkVZX0lNQUdFUy9JbWFnZXMvWUNfMTE4L1NDXzEvRENfMjQvVENfMS9IQ18xL1ZDXzEyL0xDXzE0MjUvT05fMi9PbmVfMTU5ODA4MDQ2MjAxMi5qcGc=
40196557,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Trees and Grooves,0-27-0.00,2020-08-22,NULL,NULL,12.847265,74.8658131,https://kodi.karnataka.gov.in/crop_image/image?key=L0ZBUk1FUl9DUk9QU1VSVkVZX0lNQUdFUy9JbWFnZXMvWUNfMTE4L1NDXzEvRENfMjQvVENfMS9IQ18xL1ZDXzEyL0xDXzE0MjUvT05fMi9Ud29fMTU5ODA4MDUxNjQ3Ni5qcGc=
442110338,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-90-75.00,2020-09-22,NULL,NULL,12.8533397,74.870837,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODQxL09OXzIvT25lXzE2MDA3NjM0MzU0NzIuanBn
442110368,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,1-53-0.00,2020-09-22,NULL,NULL,12.8533762,74.8710026,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODM5L09OXzIvT25lXzE2MDA3NjM2MzMzMDcuanBn
442110392,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-66-0.00,2020-09-22,NULL,NULL,12.8538907,74.8707833,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODM4L09OXzMvT25lXzE2MDA3NjM3Njc0MjUuanBn
442110423,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,2-61-0.00,2020-09-22,NULL,NULL,12.853706,74.8704737,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODM3L09OXzIvT25lXzE2MDA3NjM5NTUwNDYuanBn
442110452,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-75-0.00,2020-09-22,NULL,NULL,12.853924,74.8690891,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODI5L09OXzIvT25lXzE2MDA3NjQ0ODM1NDAuanBn
442110473,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-24-50.00,2020-09-22,NULL,NULL,12.8540538,74.869124,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODI1L09OXzEvT25lXzE2MDA3NjQ1NzI4NzMuanBn
442110506,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-80-0.00,2020-09-22,NULL,NULL,12.8540545,74.8691192,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODIzL09OXzQvT25lXzE2MDA3NjQ2MDQyOTcuanBn
442110546,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-10-0.00,2020-09-22,NULL,NULL,12.8543359,74.8692909,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODI1L09OXzgvT25lXzE2MDA3NjUyNDEwMDQuanBn
442110565,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-48-0.00,2020-09-22,NULL,NULL,12.8542889,74.8692905,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODMwL09OXzEvT25lXzE2MDA3NjUzNDA5NjguanBn
442110608,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-66-0.00,2020-09-22,NULL,NULL,12.8545219,74.8690728,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODMzL09OXzQvT25lXzE2MDA3NjU0MjMwODkuanBn
442110633,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-60-0.00,2020-09-22,NULL,NULL,12.8546576,74.869191,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODM0L09OXzEvT25lXzE2MDA3NjU1MTc5MDMuanBn
442110668,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-41-0.00,2020-09-22,NULL,NULL,12.854524,74.8688666,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODM1L09OXzQvT25lXzE2MDA3NjU2MDI3MjQuanBn
442110690,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-65-0.00,2020-09-22,NULL,NULL,12.854821,74.8730189,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODQ3L09OXzEwL09uZV8xNjAwNzY3MzIxNjc1LmpwZw==
442110713,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,4-78-0.00,2020-09-22,NULL,NULL,12.8548446,74.8728585,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODQ2L09OXzEwL09uZV8xNjAwNzY3NDE3NTM1LmpwZw==
442110740,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-27-0.00,2020-09-22,NULL,NULL,12.8549765,74.8725523,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODQ3L09OXzcvT25lXzE2MDA3Njc1MzM5MzguanBn
442110771,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-74-71.00,2020-09-22,NULL,NULL,12.8549118,74.8726459,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODQ5L09OXzEvT25lXzE2MDA3Njc2MjIzMzUuanBn
442110799,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,1-53-0.00,2020-09-22,NULL,NULL,12.8549468,74.8723941,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODYzL09OXzQvT25lXzE2MDA3Njc3NDM1NjcuanBn
442110821,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-80-0.00,2020-09-22,NULL,NULL,12.855202,74.872066,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODQ2L09OXzEzL09uZV8xNjAwNzY4MDI0NDg2LmpwZw==
442110846,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,4-94-0.00,2020-09-22,NULL,NULL,12.8551895,74.8720934,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODUwL09OXzYvT25lXzE2MDA3NjgwODkyNzkuanBn
442110892,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,1-37-0.00,2020-09-22,NULL,NULL,12.855085,74.8721877,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfODU0L09OXzgvT25lXzE2MDA3NjgyMzcyNzcuanBn
442110927,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,NA Land ,0-5-0.00,2020-09-22,NULL,NULL,12.8439264,74.8667374,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl80NS9PbmVfMTYwMDc2OTEwMDA5OS5qcGc=
442110972,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-35-0.00,2020-09-22,NULL,NULL,12.8440607,74.8666466,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDU0MC9PTl8yL09uZV8xNjAwNzY5NDYyMDgyLmpwZw==
442111002,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,NA Land ,0-7-0.00,2020-09-22,NULL,NULL,12.844284,74.8666118,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDUzOS9PTl8yL09uZV8xNjAwNzY5NTAyMjk2LmpwZw==
442111051,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-40-75.00,2020-09-22,NULL,NULL,12.8442843,74.8666147,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDUzOC9PTl8yL09uZV8xNjAwNzY5NTM3MTM2LmpwZw==
442111083,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Paddy-L,0-36-0.00,2020-09-22,May,4th week,12.8440959,74.8666385,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl80Ni9PbmVfMTYwMDc2OTg0NzQ3MS5qcGc=
442111114,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Paddy-L,0-40-0.00,2020-09-22,May,4th week,12.8441084,74.866642,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl80Ny9PbmVfMTYwMDc2OTkwMjYxNi5qcGc=
442111154,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Paddy-L,0-16-0.00,2020-09-22,May,4th week,12.8441303,74.8666587,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl80OC9PbmVfMTYwMDc2OTk1MDYyNC5qcGc=
442111195,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Paddy-L,0-41-0.00,2020-09-22,May,4th week,12.8441392,74.8666596,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl80OS9PbmVfMTYwMDc3MDAwMzM2My5qcGc=
442111226,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-32-0.00,2020-09-22,NULL,NULL,12.8441412,74.8666596,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl81MC9PbmVfMTYwMDc3MDA1NDE5Ni5qcGc=
442111267,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-3-0.00,2020-09-22,NULL,NULL,12.8441575,74.8666656,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfMjc0My9PTl81MS9PbmVfMTYwMDc3MDA5NDQyOC5qcGc=
442647166,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-81-0.00,2020-09-23,NULL,NULL,12.8553153,74.8636803,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDYwL09OXzEvT25lXzE2MDA4NTA1OTg1MTguanBn
442647199,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-36-0.00,2020-09-23,NULL,NULL,12.8553819,74.8635097,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDU4L09OXzEvT25lXzE2MDA4NTA2Mzc1NzIuanBn
442647214,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,NA Land ,0-1-0.00,2020-09-23,NULL,NULL,12.8553808,74.8635082,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDY0L09OXzEvT25lXzE2MDA4NTA3NDY2ODguanBn
442647263,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,NA Land ,0-23-0.00,2020-09-23,NULL,NULL,12.855335,74.8634881,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDYxL09OXzEvT25lXzE2MDA4NTA3NzUzNzMuanBn
442647283,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Coconut,0-25-0.00,2020-09-23,NULL,NULL,12.8553677,74.8635525,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDY1L09OXzEvT25lXzE2MDA4NTA4NTAyMTkuanBn
442647304,24,Dakshina kannada,1,Mangalore,1,MANGALURU A,12,85 BI-JAPPINA MOGARU,118,2020-2021,1,Kharif,Fallow,0-54-0.00,2020-09-23,NULL,NULL,12.8553681,74.8635523,https://kodi.karnataka.gov.in/crop_image/image?key=L09GRklDRVJfS0hBUklGX0NST1BfSU1BR0VTL0ltYWdlcy9ZQ18xMTgvU0NfMS9EQ18yNC9UQ18xL0hDXzEvVkNfMTIvTENfNDY4L09OXzEvT25lXzE2MDA4NTA4ODI1MTEuanBn
