Survey_id,District_code,District_Name,Taluk_code,Taluk_Name,Hobli_code,Hobli_Name,Village_code,Village_Name,Year_code,Years,Season_code,Season,Cropname,Crop_Extent,CropSurveyDate,Month,Weekname,Latitude,Longtitude,Image_url
443783400,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-37-0.00,2021-09-08,,,12.8209225,75.2123185,
443783434,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-30-0.00,2021-09-08,,,12.82088,75.212275,
443783434,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-30-0.00,2021-09-08,,,12.8208486,75.212256,
443640068,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Coconut,0-80-0.00,2021-09-05,,,12.7889019,75.2258459,
443640068,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Coconut,0-80-0.00,2021-09-05,,,12.7889011,75.2258454,
443640068,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Pepper (Black),0-80-0.00,2021-09-05,,,12.7889021,75.2258601,
443640068,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Pepper (Black),0-80-0.00,2021-09-05,,,12.78889715,75.22585811,
444347103,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),2-9-0.00,2021-09-14,,,12.7837312,75.1987914,
444347103,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),2-9-0.00,2021-09-14,,,12.78373011,75.19879441,
444015735,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-45-0.00,2021-09-11,,,12.7900784,75.2291414,
444015735,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-45-0.00,2021-09-11,,,12.79007835,75.22914143,
444015757,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-39-0.00,2021-09-11,,,12.7900721,75.2291526,
444015757,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-39-0.00,2021-09-11,,,12.79007206,75.22915259,
444163785,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,17,PADNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-10-0.00,2021-09-12,,,12.7982426,75.1734517,
444163785,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,17,PADNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-10-0.00,2021-09-12,,,12.7982718,75.1734477,
443778086,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,15,34 NEKKILADI,119,2021-2022,1,Kharif,Coconut,0-3-50.00,2021-09-08,,,12.8165929,75.2422652,
443778086,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,15,34 NEKKILADI,119,2021-2022,1,Kharif,Coconut,0-3-50.00,2021-09-08,,,12.8165908,75.242261,
443778086,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,15,34 NEKKILADI,119,2021-2022,1,Kharif,Coconut,0-3-50.00,2021-09-08,,,12.8165919,75.2422587,
443639975,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-43-0.00,2021-09-05,,,12.7889193,75.2258523,
443639975,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-43-0.00,2021-09-05,,,12.7889193,75.2258523,
443639975,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Pepper (Black),0-43-0.00,2021-09-05,,,12.7889222,75.2258528,
443639975,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Pepper (Black),0-43-0.00,2021-09-05,,,12.78892626,75.22585064,
443639975,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Coconut,0-43-0.00,2021-09-05,,,12.78888,75.225795,
443639975,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Coconut,0-43-0.00,2021-09-05,,,12.78888192,75.22579308,
445270348,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-20-0.00,2021-09-18,,,12.8324477,75.2690754,
445237939,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-16-0.00,2021-09-18,,,12.8328059,75.2690482,
445237939,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-16-0.00,2021-09-18,,,12.832803,75.2689183,
445270348,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-20-0.00,2021-09-18,,,12.832447662949562,75.26907540857792,
445032524,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-29-0.00,2021-09-17,,,12.8327365,75.2724184,
445032524,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-29-0.00,2021-09-17,,,12.8327368,75.2724179,
445032655,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,NA Land ,0-5-0.00,2021-09-17,,,12.83272,75.2724942,
444540278,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,7,HIREBANDADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-11-0.00,2021-09-15,,,12.8140648,75.2759689,
444821899,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-55-0.00,2021-09-16,,,12.8403457,75.2747199,
443809373,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,15,34 NEKKILADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-50-0.00,2021-09-08,,,12.8280965,75.2297456,
444015411,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),3-34-0.00,2021-09-11,,,12.7958398,75.2133796,
444015411,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),3-34-0.00,2021-09-11,,,12.7958401,75.2133797,
444015446,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-25-0.00,2021-09-11,,,12.7958557,75.2133701,
444015446,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-25-0.00,2021-09-11,,,12.79585566,75.2133701,
444347069,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-13-0.00,2021-09-14,,,12.7837335,75.1987984,
444347069,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-13-0.00,2021-09-14,,,12.78373351,75.19879835,
444464413,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-70-0.00,2021-09-14,,,12.7854533,75.1972374,
444464413,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-70-0.00,2021-09-14,,,12.78545327,75.19723742,
444464413,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Coconut,0-70-0.00,2021-09-14,,,12.7854535,75.1972371,
444501678,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Cashewnuts,0-98-0.00,2021-09-15,,,12.814065,75.2187833,
444501678,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Cashewnuts,0-98-0.00,2021-09-15,,,12.8140445,75.2187615,
444540278,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,7,HIREBANDADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-11-0.00,2021-09-15,,,12.8140648,75.2759688,
444232234,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Coconut,0-75-0.00,2021-09-12,,,12.7955069,75.1622113,
444232234,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Cocoa,0-30-0.00,2021-09-12,,,12.7955178,75.1621849,
444232234,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Cocoa,0-30-0.00,2021-09-12,,,12.7955178,75.1621849,
444232234,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Cashewnuts,1-61-0.00,2021-09-12,,,12.7954165,75.1620542,
444232234,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Cashewnuts,1-61-0.00,2021-09-12,,,12.7954593,75.1620833,
444252613,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-28-0.00,2021-09-13,,,12.81611,75.2137267,
444252613,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-28-0.00,2021-09-13,,,12.8161676,75.2137014,
444232290,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Coconut,0-5-0.00,2021-09-12,,,12.7965165,75.160716,
444232290,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Coconut,0-5-0.00,2021-09-12,,,12.7965165,75.160716,
444232293,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-55-0.00,2021-09-12,,,12.7965415,75.1606951,
444464413,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Coconut,0-70-0.00,2021-09-14,,,12.78545347,75.19723708,
444446300,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,NA Land ,0-5-0.00,2021-09-14,,,12.8344629,75.2666183,
444824588,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-28-0.00,2021-09-16,,,12.8405908,75.2715735,
444824588,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-28-0.00,2021-09-16,,,12.84057027194649,75.27156206779182,
445031814,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-10-0.00,2021-09-17,,,12.8350184,75.2499398,
445031814,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-10-0.00,2021-09-17,,,12.835035868920386,75.2499477379024,
444592917,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,2,BAJATTURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-26-50.00,2021-09-15,,,12.8216475,75.3387346,
444592917,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,2,BAJATTURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-26-50.00,2021-09-15,,,12.8216475,75.3387347,
444820380,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-6-50.00,2021-09-16,,,12.8399778,75.2767283,
444820380,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-6-50.00,2021-09-16,,,12.8399705,75.276702,
444445737,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-25-50.00,2021-09-14,,,12.8344982,75.2666513,
444252248,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,NA Land ,0-5-0.00,2021-09-13,,,12.8157676,75.2147555,
444252248,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,10,KODIMBADI,119,2021-2022,1,Kharif,NA Land ,0-5-0.00,2021-09-13,,,12.8157651,75.2147613,
443839224,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-16-0.00,2021-09-09,,,12.7813072,75.2026891,
443839224,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-16-0.00,2021-09-09,,,12.7813096,75.2026923,
443839224,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Coconut,0-15-0.00,2021-09-09,,,12.7813101,75.2027003,
443839224,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,3,BANNURU,119,2021-2022,1,Kharif,Coconut,0-15-0.00,2021-09-09,,,12.7813108,75.2027,
444015658,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-45-0.00,2021-09-11,,,12.7906091,75.2292696,
444015658,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-45-0.00,2021-09-11,,,12.7905954,75.2292709,
444015694,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-40-0.00,2021-09-11,,,12.7900682,75.2291739,
444015694,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-40-0.00,2021-09-11,,,12.79007018,75.22916916,
444015715,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-85-0.00,2021-09-11,,,12.7900787,75.2291629,
444068051,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-26-0.00,2021-09-11,,,12.786751,75.2117271,
444068051,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,5,CHIKKAMUDNURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-26-0.00,2021-09-11,,,12.7867511,75.2117272,
444097554,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-26-0.00,2021-09-12,,,12.8026573,75.2321389,
444097554,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-26-0.00,2021-09-12,,,12.8026573,75.2321389,
444097559,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Coconut,0-8-0.00,2021-09-12,,,12.8026573,75.2321389,
444097559,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Coconut,0-8-0.00,2021-09-12,,,12.8026573,75.2321389,
444097602,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-21-0.00,2021-09-12,,,12.8026558,75.2321139,
444097602,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-21-0.00,2021-09-12,,,12.8026558,75.2321138,
444774201,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,4,BELLIPPADI,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),0-38-0.00,2021-09-16,,,12.8145689,75.2194213,
444822211,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-20-0.00,2021-09-16,,,12.8405893,75.2715264,
444822211,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,19,UPPINANGADI,119,2021-2022,1,Kharif,Coconut,0-20-0.00,2021-09-16,,,12.8405893,75.2715264,
444948536,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,2,BAJATTURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-10-0.00,2021-09-17,,,12.846385,75.3215226,
444948536,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,2,BAJATTURU,119,2021-2022,1,Kharif,Betel Nuts (Areca nuts),1-10-0.00,2021-09-17,,,12.846368,75.3215418,
444969270,24,Dakshina Kannada,4,Puttur,3,UPPINANGADI,9,KABAKA,119,2021-2022,1,Kharif,NA Land ,0-3-0.00,2021-09-17,,,12.7779135,75.1790999,
